@RELATION atributos_pacotes

@ATTRIBUTE tamtotal_med_pacote			NUMERIC
@ATTRIBUTE desv_padrao_tamtotal			NUMERIC
@ATTRIBUTE variancia_tamtotal			NUMERIC
@ATTRIBUTE tamtotal_pacote_maior		NUMERIC
@ATTRIBUTE tamtotal_pacote_menor		NUMERIC
@ATTRIBUTE com_med_cabecalhoIP			NUMERIC
@ATTRIBUTE codigo_protocolo				NUMERIC
@ATTRIBUTE srcporta						NUMERIC
@ATTRIBUTE dstporta						NUMERIC
@ATTRIBUTE class 						{p2p,ssl,web,ftp,dns}

@DATA
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,53023,59669,p2p
816.25000,692.02279,478895.54598,1468.0,60.0,54.27273,6,59669,53927,p2p
764.54598,690.02022,476127.90250,1468.0,60.0,54.48276,6,59669,54001,p2p
142.85714,165.50235,27391.02857,720.0,60.0,55.14286,6,49992,63601,p2p
113.32075,113.10985,12793.83745,717.0,60.0,54.90566,6,49971,64862,p2p
562.77372,662.93019,439476.44107,1506.0,60.0,54.43796,6,44176,50316,p2p
118.63636,133.36435,17786.05114,710.0,60.0,55.45455,6,50413,44176,p2p
137.24242,148.34188,22005.31439,741.0,60.0,54.72727,6,50780,44176,p2p
870.86256,706.81579,499588.56395,1506.0,60.0,55.10408,6,44176,50909,p2p
662.90769,696.30948,484846.89865,1506.0,60.0,54.30769,6,44176,51658,p2p
744.42961,698.17221,487444.43056,1506.0,60.0,57.25243,6,44176,51854,p2p
297.52632,260.26362,67737.15205,608.0,60.0,56.10526,6,50331,56287,p2p
129.62500,181.59171,32975.54891,866.0,60.0,57.50000,6,50407,56287,p2p
782.27912,716.97968,514059.86245,1506.0,60.0,55.40659,6,56287,52398,p2p
67.55556,20.43961,417.77778,122.0,60.0,56.66667,6,53961,56287,p2p
69.05882,20.07632,403.05882,122.0,60.0,58.23529,6,54049,56287,p2p
90.58824,30.58402,935.38235,122.0,60.0,57.52941,6,49353,51340,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49434,51340,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,49801,51340,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49969,51340,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,50024,51340,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,50060,51340,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,50108,51340,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,50143,51340,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,49337,51682,p2p
450.56364,570.54346,325519.84310,1506.0,60.0,56.40000,6,49400,51682,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,49606,51682,p2p
537.81771,675.40861,456176.78859,1514.0,60.0,54.37500,6,51682,49705,p2p
346.89796,546.85263,299047.80187,1514.0,60.0,54.73469,6,51682,50020,p2p
518.05090,665.85791,443366.75116,1514.0,60.0,54.07186,6,51682,50155,p2p
559.02711,682.45930,465750.69006,1514.0,60.0,54.41566,6,51682,50212,p2p
67.66667,17.36943,301.69697,122.0,60.0,59.00000,6,50631,51682,p2p
408.69725,585.16181,342414.34268,1514.0,60.0,56.31193,6,50785,51682,p2p
193.27273,232.30458,53965.41818,749.0,60.0,56.18182,6,50824,51682,p2p
567.87838,664.07288,440992.79322,1506.0,60.0,54.97297,6,51682,50896,p2p
435.10989,614.68303,377835.23223,1514.0,60.0,56.50549,6,51682,50976,p2p
506.85714,661.97221,438207.20970,1514.0,60.0,55.89474,6,51682,54002,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49338,32500,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49401,32500,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49610,32500,p2p
249.45455,449.98325,202484.92867,1514.0,60.0,54.90909,6,32500,32500,p2p
272.45098,483.34867,233625.93322,1514.0,60.0,54.50980,6,49897,32500,p2p
221.15341,412.29797,169989.61633,1514.0,60.0,54.61364,6,32500,50047,p2p
339.65934,551.02745,303631.24933,1514.0,60.0,54.17582,6,32500,50167,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49350,62150,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49418,62150,p2p
71.07692,22.73933,517.07692,122.0,60.0,57.38462,6,49485,62150,p2p
72.30769,22.23880,494.56410,122.0,60.0,59.53846,6,49583,62150,p2p
204.00000,247.62023,61315.77778,800.0,60.0,56.40000,6,49361,36194,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49527,36194,p2p
759.07778,717.12469,514267.82534,1514.0,60.0,54.93333,6,36194,50037,p2p
767.10115,715.40198,511799.99931,1514.0,60.0,54.84733,6,36194,50479,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,50597,36194,p2p
67.40000,19.34597,374.26667,122.0,60.0,56.40000,6,50636,36194,p2p
876.28165,706.97771,499817.48550,1506.0,60.0,54.49367,6,36194,50755,p2p
68.25000,21.73707,472.50000,122.0,60.0,56.00000,6,50930,36194,p2p
68.25000,21.73707,472.50000,122.0,60.0,56.00000,6,53907,36194,p2p
788.66087,711.40982,506103.92816,1514.0,60.0,54.36522,6,36194,53943,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49555,42784,p2p
302.11765,266.37307,70954.61029,616.0,60.0,55.41176,6,49718,42784,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49762,42784,p2p
68.25000,21.73707,472.50000,122.0,60.0,56.00000,6,49841,42784,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49908,42784,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,50013,42784,p2p
67.40000,19.34597,374.26667,122.0,60.0,56.40000,6,50076,42784,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,50156,42784,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49507,40415,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49528,40415,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49814,40415,p2p
771.85124,703.87094,495434.29435,1494.0,60.0,54.79339,6,40415,50443,p2p
862.07692,697.44725,486432.67038,1494.0,60.0,54.46154,6,40415,50749,p2p
761.78799,701.89337,492654.30241,1494.0,60.0,56.12014,6,40415,52252,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49316,13133,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,49515,13133,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49526,13133,p2p
74.20000,25.34123,642.17778,122.0,60.0,57.60000,6,49678,13133,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49749,13133,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49888,13133,p2p
754.61111,711.31745,505972.51904,1506.0,60.0,56.83333,6,13133,50140,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,50320,13133,p2p
73.50000,24.18264,584.80000,122.0,60.0,58.50000,6,50522,13133,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,50752,13133,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,50914,13133,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,50927,13133,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,53937,13133,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49603,51171,p2p
181.00000,186.11108,34637.33333,549.0,60.0,56.40000,6,49685,51171,p2p
138.22222,166.60928,27758.65359,651.0,60.0,58.66667,6,50386,51171,p2p
206.20000,244.66022,59858.62222,780.0,60.0,56.40000,6,49607,33749,p2p
797.61923,714.15417,510016.18229,1522.0,60.0,56.77692,6,33749,49690,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49326,29858,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,49402,29858,p2p
170.57143,211.92332,44911.49451,777.0,60.0,58.28571,6,49477,29858,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49577,29858,p2p
65.28571,16.46642,271.14286,122.0,60.0,55.71429,6,49628,29858,p2p
74.20000,25.34123,642.17778,122.0,60.0,57.60000,6,49698,29858,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49763,29858,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49868,29858,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,49961,29858,p2p
157.70588,219.99056,48395.84559,891.0,60.0,58.94118,6,50363,29858,p2p
67.20000,18.83334,354.69474,122.0,60.0,56.80000,6,50402,29858,p2p
795.60891,709.98032,504072.06022,1506.0,60.0,56.01980,6,29858,50509,p2p
127.68966,158.11594,25000.65025,790.0,60.0,55.24138,6,50573,29858,p2p
67.80000,19.19375,368.40000,122.0,60.0,58.00000,6,50670,29858,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,50696,29858,p2p
780.84170,715.11700,511392.32692,1506.0,60.0,55.77606,6,29858,50748,p2p
866.94737,706.98294,499824.87947,1506.0,60.0,55.44561,6,29858,50832,p2p
762.29222,708.58347,502090.53422,1506.0,60.0,55.29791,6,29858,50932,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,51005,29858,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,51020,29858,p2p
151.12500,204.39924,41779.05000,784.0,60.0,55.50000,6,53745,29858,p2p
68.36364,18.04036,325.45455,122.0,60.0,59.45455,6,53951,29858,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,53987,29858,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,54046,29858,p2p
68.25000,21.73707,472.50000,122.0,60.0,56.00000,6,50434,25562,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49343,25562,p2p
78.50000,29.13760,849.00000,122.0,60.0,60.00000,6,49603,25562,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,50754,25562,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,50961,25562,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49355,56233,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49530,56233,p2p
918.24052,708.51571,501994.51652,1514.0,60.0,55.66467,6,56233,50109,p2p
881.64948,707.51496,500577.42461,1931.0,60.0,55.24093,6,25748,50437,p2p
806.89375,700.92992,491302.74965,1506.0,60.0,54.45000,6,25748,50691,p2p
68.75000,21.61844,467.35714,122.0,60.0,56.50000,6,50634,31784,p2p
125.23333,166.83167,27832.80575,867.0,60.0,56.26667,6,50812,31784,p2p
844.89764,705.41223,497606.41007,1506.0,60.0,54.15748,6,31784,50971,p2p
821.71488,713.32241,508828.86301,1506.0,60.0,55.66457,6,62523,49544,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49715,62523,p2p
865.07006,710.04352,504161.79539,1931.0,60.0,55.43724,6,62523,49793,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,49563,24648,p2p
72.83333,23.14316,535.60606,122.0,60.0,59.00000,6,49595,24648,p2p
176.45455,185.46664,34397.87273,580.0,60.0,56.18182,6,51003,24648,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49562,61664,p2p
132.33333,178.08378,31713.83333,778.0,60.0,54.76190,6,50429,64228,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49714,64228,p2p
71.38462,22.63308,512.25641,122.0,60.0,57.69231,6,50547,64228,p2p
144.54545,172.21740,29658.83117,768.0,60.0,55.09091,6,50743,64228,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,52962,64228,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,53909,64228,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49360,49360,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,50963,49360,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,50975,49360,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,50984,49360,p2p
117.21739,144.65286,20924.45059,616.0,60.0,55.04348,6,50993,49360,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,51007,49360,p2p
68.25000,21.73707,472.50000,122.0,60.0,56.00000,6,50428,58408,p2p
203.30000,248.85161,61927.12222,776.0,60.0,56.40000,6,53022,58408,p2p
202.50000,241.10498,58131.61111,757.0,60.0,56.40000,6,49392,52870,p2p
68.36364,18.04036,325.45455,122.0,60.0,59.45455,6,49462,52870,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49545,52870,p2p
814.38328,683.97251,467818.39386,1454.0,60.0,57.02439,6,52870,49973,p2p
689.24348,679.78208,462103.67704,1454.0,60.0,55.56522,6,52870,50431,p2p
202.40000,240.27678,57732.93333,762.0,60.0,56.40000,6,50606,52870,p2p
787.45604,688.04246,473402.43148,1454.0,60.0,55.91209,6,52870,50799,p2p
769.53247,690.74615,477130.25057,1454.0,60.0,55.97403,6,52870,51013,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,52266,52870,p2p
154.50000,193.09414,37285.34615,728.0,60.0,55.71429,6,50190,36132,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49781,52884,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49829,52884,p2p
930.77277,695.61449,483879.51189,1506.0,60.0,54.75935,6,52884,49909,p2p
929.86591,695.65764,483939.55691,1506.0,60.0,54.32995,6,52884,50114,p2p
720.18868,692.92793,480149.11756,1506.0,60.0,54.67925,6,52884,50209,p2p
785.76923,708.46930,501928.75170,1506.0,60.0,54.43956,6,52884,50482,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,50650,52884,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,50843,52884,p2p
837.83900,704.05117,495688.04448,1506.0,60.0,54.03628,6,52884,52213,p2p
773.87654,704.06245,495703.92684,1506.0,60.0,54.88889,6,52884,53947,p2p
203.30000,242.59983,58854.67778,760.0,60.0,56.40000,6,49587,26020,p2p
856.11404,714.61230,510670.73909,1514.0,60.0,54.63158,6,26020,50460,p2p
592.03947,674.69427,455212.35842,1506.0,60.0,56.52632,6,26020,50742,p2p
68.25000,21.73707,472.50000,122.0,60.0,56.00000,6,50929,26020,p2p
784.58892,715.01811,511250.89192,1514.0,60.0,54.08163,6,26020,52237,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49546,42878,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49595,42878,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49674,42878,p2p
811.22556,715.99765,512652.63055,1514.0,60.0,57.45865,6,42878,49734,p2p
863.37403,718.48934,516226.93109,1514.0,60.0,55.52705,6,42878,50110,p2p
808.03292,715.88161,512486.47825,1514.0,60.0,55.43210,6,42878,50485,p2p
561.80000,668.28603,446606.22353,1514.0,60.0,54.68571,6,42878,53908,p2p
67.40000,19.34597,374.26667,122.0,60.0,56.40000,6,26085,26085,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,50012,60511,p2p
848.31831,715.05603,511305.12721,1514.0,60.0,55.85915,6,60511,50070,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,53896,60511,p2p
148.16667,189.53077,35921.91176,770.0,60.0,56.00000,6,54058,60511,p2p
205.80000,256.48773,65785.95556,807.0,60.0,56.40000,6,49406,26093,p2p
202.50000,241.01233,58086.94444,752.0,60.0,56.40000,6,49536,26093,p2p
928.46948,700.48561,490680.08935,1514.0,60.0,54.93230,6,26093,50089,p2p
796.52920,712.79533,508077.18046,1514.0,60.0,54.74453,6,26093,50330,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,50757,26093,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,50906,26093,p2p
773.61963,712.32212,507402.80504,1506.0,60.0,56.42945,6,26093,50933,p2p
68.00000,18.67168,348.63158,122.0,60.0,57.60000,6,51246,26093,p2p
912.95724,705.93724,498347.39047,1851.0,60.0,55.24794,6,45456,49707,p2p
165.75000,190.60206,36329.14474,704.0,60.0,56.40000,6,50534,45456,p2p
831.83594,714.31454,510245.26070,1514.0,60.0,54.46094,6,45456,52017,p2p
814.11364,714.78125,510912.22904,1514.0,60.0,54.16364,6,45456,53949,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49552,26660,p2p
473.32143,614.67455,377824.80390,1506.0,60.0,55.71429,6,49677,26660,p2p
543.58960,651.59185,424571.94105,1506.0,60.0,56.42775,6,50040,26660,p2p
723.52041,709.12158,502853.42009,1506.0,60.0,56.91837,6,26660,50214,p2p
599.45714,682.04245,465181.90440,1506.0,60.0,57.92381,6,26660,50444,p2p
627.31461,689.24637,475060.55899,1506.0,60.0,56.42697,6,26660,52961,p2p
137.35000,184.87557,34178.97632,782.0,60.0,55.60000,6,53969,26660,p2p
635.54545,671.36177,450726.62098,1506.0,60.0,55.45455,6,11370,50347,p2p
169.13636,176.92191,31301.36147,809.0,60.0,54.72727,6,46572,50526,p2p
66.72727,18.48833,341.81818,122.0,60.0,56.18182,6,26085,49964,p2p
119.60870,121.73094,14818.42126,693.0,60.0,54.78261,6,50180,17530,p2p
66.61538,16.87966,284.92308,122.0,60.0,57.69231,6,26085,51031,p2p
66.61538,16.87966,284.92308,122.0,60.0,57.69231,6,26085,51558,p2p
65.73333,15.79994,249.63810,122.0,60.0,57.20000,6,26085,51797,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49324,11370,p2p
206.20000,242.95441,59026.84444,772.0,60.0,56.40000,6,49325,46572,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,49385,33024,p2p
68.36364,18.04036,325.45455,122.0,60.0,59.45455,6,49468,11370,p2p
68.88889,20.12737,405.11111,122.0,60.0,58.00000,6,49531,33024,p2p
67.40000,19.34597,374.26667,122.0,60.0,56.40000,6,16882,16882,p2p
193.18182,242.97976,59039.16364,805.0,60.0,57.27273,6,49569,11370,p2p
142.20000,203.77686,41525.01053,891.0,60.0,58.20000,6,49592,46572,p2p
68.73684,18.98784,360.53801,122.0,60.0,58.42105,6,16882,49596,p2p
132.20000,174.79893,30554.66667,810.0,60.0,55.44000,6,49792,33024,p2p
67.27273,18.35805,337.01818,122.0,60.0,57.27273,6,49996,16882,p2p
157.40000,211.26483,44632.82857,779.0,60.0,55.60000,6,50023,33024,p2p
91.75000,31.29963,979.66667,122.0,60.0,55.50000,6,50026,16882,p2p
67.40000,19.34597,374.26667,122.0,60.0,56.40000,6,16882,16882,p2p
66.50000,17.62488,310.63636,122.0,60.0,57.33333,6,50091,16882,p2p
67.40000,19.34597,374.26667,122.0,60.0,56.40000,6,16882,16882,p2p
123.17241,163.93620,26875.07635,807.0,60.0,54.82759,6,50145,33024,p2p
67.40000,19.34597,374.26667,122.0,60.0,56.40000,6,16882,16882,p2p
145.55172,212.65559,45222.39901,891.0,60.0,58.13793,6,50365,33024,p2p
176.38462,220.78479,48745.92308,782.0,60.0,58.61538,6,50557,46053,p2p
127.92593,169.35964,28682.68661,783.0,60.0,56.22222,6,50558,33024,p2p
67.40000,19.34597,374.26667,122.0,60.0,56.40000,6,16882,16882,p2p
68.88889,20.12737,405.11111,122.0,60.0,58.00000,6,50739,46572,p2p
781.50562,710.19749,504380.48008,1506.0,60.0,54.53933,6,11370,50760,p2p
144.77273,182.52617,33315.80303,809.0,60.0,56.18182,6,50768,33024,p2p
119.48649,140.62433,19775.20120,789.0,60.0,55.29730,6,50895,33024,p2p
198.96667,210.52078,44318.99885,813.0,60.0,56.80000,6,50913,46572,p2p
815.95122,714.51503,510531.72822,1506.0,60.0,54.26016,6,11370,50922,p2p
133.94872,187.89484,35304.47099,891.0,60.0,56.46154,6,50987,46572,p2p
192.16667,238.11244,56697.53623,796.0,60.0,57.00000,6,51008,33024,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,52140,11370,p2p
152.81250,210.46242,44294.42917,801.0,60.0,55.50000,6,53960,33024,p2p
801.05185,710.18469,504362.28834,1506.0,60.0,55.77778,6,11370,53994,p2p
162.78571,213.65111,45646.79670,780.0,60.0,55.71429,6,54063,46053,p2p
115.67742,109.60456,12013.15914,557.0,60.0,55.54839,6,51689,55984,p2p
120.90625,126.22723,15933.31351,673.0,60.0,55.87500,6,52069,55984,p2p
141.43750,147.94547,21887.86250,583.0,60.0,55.50000,6,52305,55984,p2p
219.50000,151.09259,22828.97059,581.0,60.0,54.88889,6,52432,55984,p2p
66.90909,18.36004,337.09091,122.0,60.0,58.00000,6,52537,55984,p2p
117.47619,128.99171,16638.86190,570.0,60.0,55.71429,6,52634,55984,p2p
68.88889,20.12737,405.11111,122.0,60.0,58.00000,6,52928,55984,p2p
122.73810,107.67772,11594.49071,578.0,60.0,54.85714,6,52958,55984,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,53019,30083,p2p
68.36364,18.04036,325.45455,122.0,60.0,59.45455,6,52562,36198,p2p
69.45455,17.64292,311.27273,122.0,60.0,61.63636,6,53015,50321,p2p
71.38462,22.63308,512.25641,122.0,60.0,57.69231,6,52171,59101,p2p
70.66667,21.03965,442.66667,122.0,60.0,58.80000,6,52344,59101,p2p
69.86667,21.33363,455.12381,122.0,60.0,57.20000,6,52459,59101,p2p
72.83333,23.14316,535.60606,122.0,60.0,59.00000,6,52540,59101,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,52859,59101,p2p
173.77778,175.41150,30769.19444,591.0,60.0,56.66667,6,53069,59101,p2p
113.48148,97.44911,9496.32984,599.0,60.0,55.33333,6,53463,59101,p2p
66.72727,18.48833,341.81818,122.0,60.0,56.18182,6,24874,51203,p2p
66.72727,18.48833,341.81818,122.0,60.0,56.18182,6,24874,51215,p2p
66.72727,18.48833,341.81818,122.0,60.0,56.18182,6,24874,51288,p2p
66.72727,18.48833,341.81818,122.0,60.0,56.18182,6,24874,51494,p2p
66.72727,18.48833,341.81818,122.0,60.0,56.18182,6,24874,51646,p2p
66.61538,16.87966,284.92308,122.0,60.0,57.69231,6,24874,52153,p2p
65.73333,15.79994,249.63810,122.0,60.0,57.20000,6,24874,52341,p2p
66.72727,18.48833,341.81818,122.0,60.0,56.18182,6,24874,52601,p2p
66.61538,16.87966,284.92308,122.0,60.0,57.69231,6,24874,52948,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,51603,61196,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,51685,61196,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,51829,61196,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,52060,61196,p2p
70.66667,21.03965,442.66667,122.0,60.0,58.80000,6,52265,61196,p2p
72.30769,22.23880,494.56410,122.0,60.0,59.53846,6,52448,61196,p2p
70.66667,21.03965,442.66667,122.0,60.0,58.80000,6,53027,61196,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,52396,57456,p2p
70.66667,21.03965,442.66667,122.0,60.0,58.80000,6,52480,57456,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,52554,57456,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,52944,57456,p2p
68.36364,18.04036,325.45455,122.0,60.0,59.45455,6,53166,57456,p2p
139.57143,143.92344,20713.95604,574.0,60.0,58.28571,6,52377,63935,p2p
104.54167,114.30660,13065.99819,578.0,60.0,56.50000,6,53030,63935,p2p
133.91667,129.10795,16668.86232,564.0,60.0,55.50000,6,53371,53371,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,52412,6881,p2p
71.42857,21.61806,467.34066,122.0,60.0,59.14286,6,52481,6881,p2p
67.66667,17.36943,301.69697,122.0,60.0,59.00000,6,52557,6881,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,52932,6881,p2p
71.42857,21.61806,467.34066,122.0,60.0,59.14286,6,53145,6881,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,53317,6881,p2p
68.22222,20.33333,413.44444,122.0,60.0,56.66667,6,53457,6881,p2p
171.00000,167.37085,28013.00000,568.0,60.0,56.66667,6,52568,27659,p2p
149.71429,144.39232,20849.14286,549.0,60.0,55.71429,6,52845,27659,p2p
159.80000,155.60834,24213.95556,545.0,60.0,56.40000,6,53299,27659,p2p
70.66667,21.03965,442.66667,122.0,60.0,58.80000,6,52369,60695,p2p
173.55556,164.66338,27114.02778,559.0,60.0,56.66667,6,52474,60695,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,52930,60695,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,52972,60695,p2p
117.04167,124.76255,15565.69384,554.0,60.0,56.50000,6,53029,60695,p2p
121.51351,111.50177,12432.64565,574.0,60.0,55.62162,6,53385,60695,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,52142,63057,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,52321,63057,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,52429,63057,p2p
70.66667,21.03965,442.66667,122.0,60.0,58.80000,6,52520,63057,p2p
146.16667,159.62560,25480.33333,592.0,60.0,56.00000,6,53045,63057,p2p
173.77778,165.75794,27475.69444,565.0,60.0,56.66667,6,53419,63057,p2p
149.80000,148.40395,22023.73333,546.0,60.0,56.40000,6,51197,19097,p2p
152.00000,151.97588,23096.66667,557.0,60.0,56.40000,6,51209,19097,p2p
161.40000,158.29242,25056.48889,552.0,60.0,56.40000,6,51285,19097,p2p
116.71429,120.77133,14585.71429,564.0,60.0,55.71429,6,52384,19097,p2p
122.95455,121.46623,14754.04545,560.0,60.0,55.09091,6,19097,19097,p2p
165.04762,134.43194,18071.94762,551.0,60.0,55.14286,6,53633,19097,p2p
135.33333,131.96356,17414.38095,546.0,60.0,55.60000,6,53826,19097,p2p
132.28571,142.62076,20340.68132,570.0,60.0,55.71429,6,53916,19097,p2p
171.00000,161.68411,26141.75000,553.0,60.0,56.66667,6,51292,57326,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,51558,57326,p2p
150.81818,154.26848,23798.76364,559.0,60.0,56.18182,6,51720,57326,p2p
143.25000,144.89252,20993.84091,545.0,60.0,56.00000,6,51875,57326,p2p
171.00000,166.05797,27575.25000,569.0,60.0,56.66667,6,52103,57326,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,52307,57326,p2p
159.90000,164.95013,27208.54444,576.0,60.0,56.40000,6,52581,57326,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,52956,57326,p2p
72.33333,24.50850,600.66667,122.0,60.0,58.00000,6,50321,50321,p2p
69.55556,19.89416,395.77778,122.0,60.0,59.33333,6,50321,52974,p2p
69.55556,19.89416,395.77778,122.0,60.0,59.33333,6,50321,53342,p2p
70.75000,20.91992,437.64286,122.0,60.0,60.00000,6,50321,50321,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,52587,27831,p2p
69.25000,21.48588,461.64286,122.0,60.0,57.00000,6,52960,27831,p2p
68.36364,18.04036,325.45455,122.0,60.0,59.45455,6,53321,27831,p2p
138.44444,87.00591,7570.02778,281.0,60.0,56.66667,6,53465,27831,p2p
72.33333,24.50850,600.66667,122.0,60.0,58.00000,6,50321,50321,p2p
